,team,player,tour,start,end,startelo32,startelo64,endelo32,endelo64
910,EHOME.Luminous,Guvara,Dota2 Professional League Season 2 - Secondary,2016-09-19,2016-12-13,1187.490490176999,1264.150040671807,845.7762664996806,800.5716284780008
911,EHOME.Luminous,Ran,Dota2 Professional League Season 2 - Secondary,2016-09-19,2016-12-13,1187.490490176999,1264.150040671807,845.7762664996806,800.5716284780008
912,Avalon Club,???,Dota2 Professional League Season 2 - Secondary,2016-09-19,2016-12-13,907.107381964874,875.4911176030508,827.9545837253632,784.1611075557119
913,Escape Gaming,Era,ASUS ROG DreamLeague Season 6,2016-11-25,2016-11-26,1004.7785802337968,992.8784207550685,1004.7458128264793,992.9272544413195
914,Escape Gaming,Qojqva,ASUS ROG DreamLeague Season 6,2016-11-25,2016-11-26,1004.7785802337968,992.8784207550685,1004.7458128264793,992.9272544413195
915,Escape Gaming,Trixi,ASUS ROG DreamLeague Season 6,2016-11-25,2016-11-26,1004.7785802337968,992.8784207550685,1004.7458128264793,992.9272544413195
916,Escape Gaming,YapzOr,ASUS ROG DreamLeague Season 6,2016-11-25,2016-11-26,1004.7785802337968,992.8784207550685,1004.7458128264793,992.9272544413195
917,Escape Gaming,SyndereN,ASUS ROG DreamLeague Season 6,2016-11-25,2016-11-26,1004.7785802337968,992.8784207550685,1004.7458128264793,992.9272544413195
918,The Imperial,Ace,ASUS ROG DreamLeague Season 6,2016-11-25,2016-11-26,948.3383175032989,966.4890084322325,1011.7900370741451,1035.2541573392612
919,The Imperial,13abyKnight,ASUS ROG DreamLeague Season 6,2016-11-25,2016-11-26,948.3383175032989,966.4890084322325,1011.7900370741451,1035.2541573392612
920,The Imperial,Ryze,ASUS ROG DreamLeague Season 6,2016-11-25,2016-11-26,948.3383175032989,966.4890084322325,1011.7900370741451,1035.2541573392612
921,Alliance,Loda,ASUS ROG DreamLeague Season 6,2016-11-25,2016-11-26,988.2600323176139,972.6311325727858,970.2141211977614,943.7266133397225
922,Alliance,Limmp,ASUS ROG DreamLeague Season 6,2016-11-25,2016-11-26,988.2600323176139,972.6311325727858,970.2141211977614,943.7266133397225
923,Alliance,Jonassomfan,ASUS ROG DreamLeague Season 6,2016-11-25,2016-11-26,988.2600323176139,972.6311325727858,970.2141211977614,943.7266133397225
924,Alliance,Handsken,ASUS ROG DreamLeague Season 6,2016-11-25,2016-11-26,988.2600323176139,972.6311325727858,970.2141211977614,943.7266133397225
925,Alliance,EGM,ASUS ROG DreamLeague Season 6,2016-11-25,2016-11-26,988.2600323176139,972.6311325727858,970.2141211977614,943.7266133397225
926,Team Liquid,MATUMBAMAN,ASUS ROG DreamLeague Season 6,2016-11-25,2016-11-26,1092.3091148082517,1142.347056868417,1011.7900370741451,1035.2541573392612
927,Team Liquid,Miracle-,ASUS ROG DreamLeague Season 6,2016-11-25,2016-11-26,1092.3091148082517,1142.347056868417,1011.7900370741451,1035.2541573392612
928,Team Liquid,MinD ContRoL,ASUS ROG DreamLeague Season 6,2016-11-25,2016-11-26,1092.3091148082517,1142.347056868417,1011.7900370741451,1035.2541573392612
929,Team Liquid,KuroKy,ASUS ROG DreamLeague Season 6,2016-11-25,2016-11-26,1092.3091148082517,1142.347056868417,1011.7900370741451,1035.2541573392612
930,Team Liquid,GH,ASUS ROG DreamLeague Season 6,2016-11-25,2016-11-26,1092.3091148082517,1142.347056868417,1011.7900370741451,1035.2541573392612
931,To.be.or.not.to.be,ChaoYue,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,N/A,N/A,N/A,N/A
932,To.be.or.not.to.be,RampaGe,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,N/A,N/A,N/A,N/A
933,To.be.or.not.to.be,Lwy,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,N/A,N/A,N/A,N/A
934,To.be.or.not.to.be,MelodyLovers,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,N/A,N/A,N/A,N/A
935,To.be.or.not.to.be,Luobo,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,N/A,N/A,N/A,N/A
936,MAX.Y,Chalice,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,1008.3770262384343,1025.5836992959019,1026.585764683856,1059.410229141987
937,MAX.Y,Mool,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,1008.3770262384343,1025.5836992959019,1026.585764683856,1059.410229141987
938,MAX.Y,Hy,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,1008.3770262384343,1025.5836992959019,1026.585764683856,1059.410229141987
939,MAX.Y,Sugar baby,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,1008.3770262384343,1025.5836992959019,1026.585764683856,1059.410229141987
940,NoLifer5.Reborn,Runec,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,N/A,N/A,N/A,N/A
941,NoLifer5.Reborn,Zayac,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,N/A,N/A,N/A,N/A
942,TNC Pro Team,RyOyr,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,1067.7914816797042,1090.8829870078662,1027.9225533836875,1052.8752958774753
943,TNC Pro Team,Kuku,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,1067.7914816797042,1090.8829870078662,1027.9225533836875,1052.8752958774753
944,TNC Pro Team,Sam H,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,1067.7914816797042,1090.8829870078662,1027.9225533836875,1052.8752958774753
945,TNC Pro Team,Teehee,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,1067.7914816797042,1090.8829870078662,1027.9225533836875,1052.8752958774753
946,TNC Pro Team,Cast,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,1067.7914816797042,1090.8829870078662,1027.9225533836875,1052.8752958774753
947,S1 Lykos,Nando,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,N/A,N/A,N/A,N/A
948,S1 Lykos,BYB,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,N/A,N/A,N/A,N/A
949,Da Teletubbies (page does not exist),Godot,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,N/A,N/A,N/A,N/A
950,Da Teletubbies (page does not exist),XRag,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,N/A,N/A,N/A,N/A
951,Team Nation (page does not exist),Velo,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,N/A,N/A,N/A,N/A
952,Power Gaming,Lance (Player),World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,994.8004785373923,1004.8644424746125,948.995049979194,934.739796331174
953,Power Gaming,Ddz,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,994.8004785373923,1004.8644424746125,948.995049979194,934.739796331174
954,Power Gaming,MtR,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,994.8004785373923,1004.8644424746125,948.995049979194,934.739796331174
955,Power Gaming,343,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,994.8004785373923,1004.8644424746125,948.995049979194,934.739796331174
956,Power Gaming,MoZuN,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,994.8004785373923,1004.8644424746125,948.995049979194,934.739796331174
957,90s Gaming,Syeonix,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,1172.033700370812,1231.219502584722,948.995049979194,934.739796331174
958,90s Gaming,Roddgeee,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,1172.033700370812,1231.219502584722,948.995049979194,934.739796331174
959,90s Gaming,Nj,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,1172.033700370812,1231.219502584722,948.995049979194,934.739796331174
960,90s Gaming,JoHnNy,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,1172.033700370812,1231.219502584722,948.995049979194,934.739796331174
961,Slayers (page does not exist),Chains,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,N/A,N/A,N/A,N/A
962,Slayers (page does not exist),Tudi,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,N/A,N/A,N/A,N/A
963,Signature.Trust,LaKelz,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,N/A,N/A,N/A,N/A
964,Signature.Trust,MyPro,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,N/A,N/A,N/A,N/A
965,Signature.Trust,AabBAA,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,N/A,N/A,N/A,N/A
966,Signature.Trust,Boombell,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,N/A,N/A,N/A,N/A
967,DeToNator,Heromu,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,N/A,N/A,N/A,N/A
968,MVP Phoenix,QO,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,1032.0459555932714,1097.758172749365,997.7947875051316,998.3526517130728
969,MVP Phoenix,Reisen,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,1032.0459555932714,1097.758172749365,997.7947875051316,998.3526517130728
970,MVP Phoenix,DuBu,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,1032.0459555932714,1097.758172749365,997.7947875051316,998.3526517130728
971,MVP Phoenix,Sky,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,1032.0459555932714,1097.758172749365,997.7947875051316,998.3526517130728
972,MVP Phoenix,Doctor,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,1032.0459555932714,1097.758172749365,997.7947875051316,998.3526517130728
973,Fnatic,Raven,ROG MASTERS 2016,2016-11-10,2016-11-13,985.4167433468842,978.8247035319133,985.7146893394382,979.2573294448955
974,Fnatic,Mushi,ROG MASTERS 2016,2016-11-10,2016-11-13,985.4167433468842,978.8247035319133,985.7146893394382,979.2573294448955
975,Fnatic,Ohaiyo,ROG MASTERS 2016,2016-11-10,2016-11-13,985.4167433468842,978.8247035319133,985.7146893394382,979.2573294448955
976,Fnatic,Eyyou,ROG MASTERS 2016,2016-11-10,2016-11-13,985.4167433468842,978.8247035319133,985.7146893394382,979.2573294448955
977,Fnatic,DeMoN,ROG MASTERS 2016,2016-11-10,2016-11-13,985.4167433468842,978.8247035319133,985.7146893394382,979.2573294448955
978,Team Secret,MP,ROG MASTERS 2016,2016-11-10,2016-11-13,1004.1014673535085,1016.6800979713491,1143.9442976827388,1231.52813697568
979,Team Secret,MidOne,ROG MASTERS 2016,2016-11-10,2016-11-13,1004.1014673535085,1016.6800979713491,1143.9442976827388,1231.52813697568
980,Team Secret,KheZu,ROG MASTERS 2016,2016-11-10,2016-11-13,1004.1014673535085,1016.6800979713491,1143.9442976827388,1231.52813697568
981,Team Secret,Puppey,ROG MASTERS 2016,2016-11-10,2016-11-13,1004.1014673535085,1016.6800979713491,1143.9442976827388,1231.52813697568
982,Team Secret,Pieliedie,ROG MASTERS 2016,2016-11-10,2016-11-13,1004.1014673535085,1016.6800979713491,1143.9442976827388,1231.52813697568
983,Natural 9,SLiCKz,ROG MASTERS 2016,2016-11-10,2016-11-13,N/A,N/A,N/A,N/A
984,Natural 9,R1sk,ROG MASTERS 2016,2016-11-10,2016-11-13,N/A,N/A,N/A,N/A
