team,player,tour,start,end,startelo32,startelo64,endelo32,endelo64
Fnatic,Era,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,1134.736064065957,1219.0434165789904,1113.8750869199982,1128.9846696008692
Fnatic,H4nn1,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,1134.736064065957,1219.0434165789904,1113.8750869199982,1128.9846696008692
Fnatic,Trixi,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,1134.736064065957,1219.0434165789904,1113.8750869199982,1128.9846696008692
Fnatic,N0tail,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,1134.736064065957,1219.0434165789904,1113.8750869199982,1128.9846696008692
Fnatic,Fly,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,1134.736064065957,1219.0434165789904,1113.8750869199982,1128.9846696008692
Team Empire,Silent,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,1155.866198298269,1211.6956360747756,1131.204099565819,1207.3333446143931
Team Empire,Resolut1on,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,1155.866198298269,1211.6956360747756,1131.204099565819,1207.3333446143931
Team Empire,Mag~,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,1155.866198298269,1211.6956360747756,1131.204099565819,1207.3333446143931
Team Empire,VANSKOR,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,1155.866198298269,1211.6956360747756,1131.204099565819,1207.3333446143931
Team Empire,ALWAYSWANNAFLY,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,1155.866198298269,1211.6956360747756,1131.204099565819,1207.3333446143931
RoX,Scandal,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,N/A,N/A,N/A,N/A
RoX,Sedoy,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,N/A,N/A,N/A,N/A
RoX,Yol,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,N/A,N/A,N/A,N/A
RoX,Goblak,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,N/A,N/A,N/A,N/A
4 Friends + Chrillee,Strangby,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,1046.943584144354,1071.0961799439715,981.2447999497446,968.9643199432005
4 Friends + Chrillee,Chrillee,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,1046.943584144354,1071.0961799439715,981.2447999497446,968.9643199432005
Mousesports,Link,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,977.2949109093539,999.3019770324531,970.0123638109549,1000.7677271880507
Mousesports,SyndereN,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,977.2949109093539,999.3019770324531,970.0123638109549,1000.7677271880507
Mousesports,Ace,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,977.2949109093539,999.3019770324531,970.0123638109549,1000.7677271880507
Mousesports,Ryze,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,977.2949109093539,999.3019770324531,970.0123638109549,1000.7677271880507
QPAD Red Pandas,Wagamama,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,N/A,N/A,913.3302065736417,884.3783848119243
QPAD Red Pandas,JerAx,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,N/A,N/A,913.3302065736417,884.3783848119243
Sigma.int,PARIS,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,1166.8641049355647,1247.6782775727563,1139.4256093511663,1190.560523090769
Sigma.int,MiGGel,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,1166.8641049355647,1247.6782775727563,1139.4256093511663,1190.560523090769
Sigma.int,7ckngMad,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,1166.8641049355647,1247.6782775727563,1139.4256093511663,1190.560523090769
Sigma.int,PaS,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,1166.8641049355647,1247.6782775727563,1139.4256093511663,1190.560523090769
Super Strong Dinosaurs,ComeWithMe,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,N/A,N/A,1078.6447200531943,1104.2929888418312
Super Strong Dinosaurs,Sneyking,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,N/A,N/A,1078.6447200531943,1104.2929888418312
Super Strong Dinosaurs,Zai,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,N/A,N/A,1078.6447200531943,1104.2929888418312
Super Strong Dinosaurs,Ppd,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,N/A,N/A,1078.6447200531943,1104.2929888418312
Next.kz,Mantis,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,N/A,N/A,N/A,N/A
Power Rangers,Moonlight,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,1025.939863505473,1079.7615255424885,1096.9507953236248,1168.001413252852
Power Rangers,Zxc,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,1025.939863505473,1079.7615255424885,1096.9507953236248,1168.001413252852
Power Rangers,Chshrct,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,1025.939863505473,1079.7615255424885,1096.9507953236248,1168.001413252852
Power Rangers,Fng,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,1025.939863505473,1079.7615255424885,1096.9507953236248,1168.001413252852
Power Rangers,J4,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,1025.939863505473,1079.7615255424885,1096.9507953236248,1168.001413252852
The Retry,PGG,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,N/A,N/A,N/A,N/A
The Retry,RmN-,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,N/A,N/A,N/A,N/A
Poseidon,Illidan,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,N/A,N/A,N/A,N/A
Poseidon,Crazy,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,N/A,N/A,N/A,N/A
Poseidon,Solo,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,N/A,N/A,N/A,N/A
Poseidon,KSi,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,N/A,N/A,N/A,N/A
Poseidon,JotM,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,N/A,N/A,N/A,N/A
ASpera,Inkvizitor,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,N/A,N/A,N/A,N/A
ASpera,Buugi,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,N/A,N/A,N/A,N/A
Flip.Sid3.ru,Yoky-,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,N/A,N/A,N/A,N/A
Flip.Sid3.ru,ALOHADANCE,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,N/A,N/A,N/A,N/A
Oslik Gaming,TpoH,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,N/A,N/A,N/A,N/A
Oslik Gaming,Bignum,StarLadder StarSeries Season 8,2013-11-25,2014-01-19,N/A,N/A,N/A,N/A
Natus Vincere,XBOCT,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1270.4460319407617,1351.6828301163137,1198.0508824527094,1272.0165376172024
Natus Vincere,Dendi,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1270.4460319407617,1351.6828301163137,1198.0508824527094,1272.0165376172024
Natus Vincere,Funn1k,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1270.4460319407617,1351.6828301163137,1198.0508824527094,1272.0165376172024
Natus Vincere,Puppey,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1270.4460319407617,1351.6828301163137,1198.0508824527094,1272.0165376172024
Natus Vincere,KuroKy,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1270.4460319407617,1351.6828301163137,1198.0508824527094,1272.0165376172024
Evil Geniuses,Fear,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1159.449237755926,1208.2462613439434,1020.5864373027445,1065.158414036797
Evil Geniuses,MSS,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1159.449237755926,1208.2462613439434,1020.5864373027445,1065.158414036797
Evil Geniuses,Jeyo,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1159.449237755926,1208.2462613439434,1020.5864373027445,1065.158414036797
Evil Geniuses,Fogged,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1159.449237755926,1208.2462613439434,1020.5864373027445,1065.158414036797
Fnatic,Era,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1095.4843017291053,1155.221921406017,1176.9305757294958,1251.0163275989812
Fnatic,H4nn1,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1095.4843017291053,1155.221921406017,1176.9305757294958,1251.0163275989812
Fnatic,Trixi,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1095.4843017291053,1155.221921406017,1176.9305757294958,1251.0163275989812
Fnatic,Fly,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1095.4843017291053,1155.221921406017,1176.9305757294958,1251.0163275989812
Speed Gaming.int,SingSing,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,N/A,N/A,N/A,N/A
Speed Gaming.int,BOne7,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,N/A,N/A,N/A,N/A
Speed Gaming.int,Aui 2000,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,N/A,N/A,N/A,N/A
Speed Gaming.int,Pieliedie,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,N/A,N/A,N/A,N/A
Alliance,Loda,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1253.997252973874,1347.4456281731063,1214.106650637237,1303.4652516200495
Alliance,S4,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1253.997252973874,1347.4456281731063,1214.106650637237,1303.4652516200495
Alliance,AdmiralBulldog,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1253.997252973874,1347.4456281731063,1214.106650637237,1303.4652516200495
Alliance,EGM,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1253.997252973874,1347.4456281731063,1214.106650637237,1303.4652516200495
Alliance,Akke,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1253.997252973874,1347.4456281731063,1214.106650637237,1303.4652516200495
Virtus.pro,Blowyourbrain,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,943.5744584802062,936.3051195365789,1061.3582648001463,1156.8351223835584
Virtus.pro,G,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,943.5744584802062,936.3051195365789,1061.3582648001463,1156.8351223835584
Virtus.pro,ARS-ART,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,943.5744584802062,936.3051195365789,1061.3582648001463,1156.8351223835584
Virtus.pro,LighTofHeaveN,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,943.5744584802062,936.3051195365789,1061.3582648001463,1156.8351223835584
Virtus.pro,NS,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,943.5744584802062,936.3051195365789,1061.3582648001463,1156.8351223835584
Mousesports,Unicornxoxo,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1072.346894187772,1104.4707075346346,969.1755497589378,1000.7891508472891
Mousesports,SyndereN,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1072.346894187772,1104.4707075346346,969.1755497589378,1000.7891508472891
Mousesports,Link,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1072.346894187772,1104.4707075346346,969.1755497589378,1000.7891508472891
Mousesports,Ryze,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1072.346894187772,1104.4707075346346,969.1755497589378,1000.7891508472891
Team Dignitas,Korok,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1085.8035232369994,1098.4607212621972,987.0365529404102,973.7010149712526
Team Dignitas,Bdiz,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1085.8035232369994,1098.4607212621972,987.0365529404102,973.7010149712526
Team Dignitas,1437,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1085.8035232369994,1098.4607212621972,987.0365529404102,973.7010149712526
Sigma.int,MiGGel,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,N/A,N/A,1167.9321631672963,1248.5519952922828
Sigma.int,PaS,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,N/A,N/A,1167.9321631672963,1248.5519952922828
Sigma.int,7ckngMad,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,N/A,N/A,1167.9321631672963,1248.5519952922828
Team Liquid,TC,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1176.3140426429622,1295.2854375919,1039.3473150415218,1030.0090820966093
Team Liquid,BuLba,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1176.3140426429622,1295.2854375919,1039.3473150415218,1030.0090820966093
Team Liquid,Qojqva,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1176.3140426429622,1295.2854375919,1039.3473150415218,1030.0090820966093
Team Liquid,Waytosexy,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1176.3140426429622,1295.2854375919,1039.3473150415218,1030.0090820966093
Team Liquid,FLUFFNSTUFF,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1176.3140426429622,1295.2854375919,1039.3473150415218,1030.0090820966093
Invictus Gaming,Hao,G-League 2013,2013-12-09,2014-01-13,1210.096829675201,1336.5547463567457,1296.841250789384,1483.5266552576693
Invictus Gaming,Ferrari 430,G-League 2013,2013-12-09,2014-01-13,1210.096829675201,1336.5547463567457,1296.841250789384,1483.5266552576693
Invictus Gaming,YYF,G-League 2013,2013-12-09,2014-01-13,1210.096829675201,1336.5547463567457,1296.841250789384,1483.5266552576693
Invictus Gaming,Banana,G-League 2013,2013-12-09,2014-01-13,1210.096829675201,1336.5547463567457,1296.841250789384,1483.5266552576693
